# 1st column: lambda / Angstroem 100 - 2000
# 2nd column: log f_lambda [erg / s / cm^2 / Angstroem]
   104.074       -25.3731    
   104.085       -25.3768    
   104.095       -25.3803    
   104.106       -25.3832    
   104.116       -25.3857    
   104.126       -25.3875    
   104.137       -25.3888    
   104.147       -25.3897    
   104.158       -25.3901    
   104.168       -25.3903    
   104.178       -25.3903    
   104.189       -25.3897    
   104.199       -25.3885    
   104.210       -25.3863    
   104.220       -25.3833    
   104.231       -25.3792    
   104.241       -25.3741    
   104.252       -25.3682    
   104.262       -25.3618    
   104.272       -25.3552    
   104.283       -25.3485    
   104.293       -25.3416    
   104.304       -25.3336    
   104.314       -25.3231    
   104.325       -25.3085    
   104.335       -25.2882    
   104.345       -25.2622    
   104.356       -25.2322    
   104.366       -25.2012    
   104.377       -25.1724    
   104.387       -25.1487    
   104.398       -25.1310    
   104.408       -25.1190    
   104.419       -25.1104    
   104.429       -25.1017    
   104.439       -25.0876    
   104.450       -25.0617    
   104.460       -25.0192    
   104.471       -24.9603    
   104.481       -24.8925    
   104.492       -24.8260    
   104.502       -24.7692    
   104.513       -24.7252    
   104.523       -24.6918    
   104.534       -24.6636    
   104.544       -24.6339    
   104.555       -24.5987    
   104.565       -24.5572    
   104.575       -24.5115    
   104.586       -24.4642    
   104.596       -24.4169    
   104.607       -24.3709    
   104.617       -24.3281    
   104.628       -24.2909    
   104.638       -24.2616    
   104.649       -24.2410    
   104.659       -24.2277    
   104.670       -24.2186    
   104.680       -24.2111    
   104.691       -24.2036    
   104.701       -24.1966    
   104.712       -24.1918    
   104.722       -24.1906    
   104.733       -24.1940    
   104.743       -24.2022    
   104.754       -24.2154    
   104.764       -24.2337    
   104.775       -24.2567    
   104.785       -24.2829    
   104.795       -24.3098    
   104.806       -24.3343    
   104.816       -24.3551    
   104.827       -24.3734    
   104.837       -24.3923    
   104.848       -24.4152    
   104.858       -24.4432    
   104.869       -24.4756    
   104.879       -24.5104    
   104.890       -24.5460    
   104.900       -24.5826    
   104.911       -24.6211    
   104.921       -24.6612    
   104.932       -24.7006    
   104.942       -24.7361    
   104.953       -24.7665    
   104.963       -24.7931    
   104.974       -24.8193    
   104.984       -24.8480    
   104.995       -24.8792    
   105.005       -24.9106    
   105.016       -24.9384    
   105.026       -24.9601    
   105.037       -24.9761    
   105.048       -24.9882    
   105.058       -24.9983    
   105.069       -25.0072    
   105.079       -25.0155    
   105.090       -25.0236    
   105.100       -25.0327    
   105.111       -25.0431    
   105.121       -25.0547    
   105.132       -25.0660    
   105.142       -25.0755    
   105.153       -25.0823    
   105.163       -25.0864    
   105.174       -25.0882    
   105.184       -25.0886    
   105.195       -25.0880    
   105.205       -25.0869    
   105.216       -25.0856    
   105.226       -25.0841    
   105.237       -25.0824    
   105.247       -25.0804    
   105.258       -25.0782    
   105.269       -25.0758    
   105.279       -25.0734    
   105.290       -25.0707    
   105.300       -25.0675    
   105.311       -25.0637    
   105.321       -25.0589    
   105.332       -25.0533    
   105.342       -25.0469    
   105.353       -25.0401    
   105.363       -25.0332    
   105.374       -25.0265    
   105.385       -25.0199    
   105.395       -25.0137    
   105.406       -25.0077    
   105.416       -25.0019    
   105.427       -24.9964    
   105.437       -24.9909    
   105.448       -24.9853    
   105.458       -24.9797    
   105.469       -24.9738    
   105.479       -24.9676    
   105.490       -24.9610    
   105.501       -24.9539    
   105.511       -24.9460    
   105.522       -24.9366    
   105.532       -24.9249    
   105.543       -24.9103    
   105.553       -24.8928    
   105.564       -24.8738    
   105.575       -24.8552    
   105.585       -24.8388    
   105.596       -24.8250    
   105.606       -24.8122    
   105.617       -24.7977    
   105.627       -24.7783    
   105.638       -24.7517    
   105.649       -24.7183    
   105.659       -24.6808    
   105.670       -24.6431    
   105.680       -24.6089    
   105.691       -24.5803    
   105.701       -24.5573    
   105.712       -24.5386    
   105.723       -24.5216    
   105.733       -24.5041    
   105.744       -24.4842    
   105.754       -24.4607    
   105.765       -24.4337    
   105.775       -24.4042    
   105.786       -24.3742    
   105.797       -24.3461    
   105.807       -24.3220    
   105.818       -24.3033    
   105.828       -24.2904    
   105.839       -24.2827    
   105.850       -24.2790    
   105.860       -24.2772    
   105.871       -24.2749    
   105.881       -24.2685    
   105.892       -24.2537    
   105.903       -24.2262    
   105.913       -24.1852    
   105.924       -24.1356    
   105.934       -24.0852    
   105.945       -24.0412    
   105.956       -24.0065    
   105.966       -23.9791    
   105.977       -23.9544    
   105.987       -23.9279    
   105.998       -23.8973    
   106.009       -23.8631    
   106.019       -23.8264    
   106.030       -23.7879    
   106.040       -23.7478    
   106.051       -23.7073    
   106.062       -23.6687    
   106.072       -23.6354    
   106.083       -23.6101    
   106.094       -23.5934    
   106.104       -23.5836    
   106.115       -23.5781    
   106.125       -23.5742    
   106.136       -23.5704    
   106.147       -23.5667    
   106.157       -23.5640    
   106.168       -23.5638    
   106.179       -23.5673    
   106.189       -23.5758    
   106.200       -23.5900    
   106.210       -23.6104    
   106.221       -23.6363    
   106.232       -23.6660    
   106.242       -23.6963    
   106.253       -23.7239    
   106.264       -23.7474    
   106.274       -23.7680    
   106.285       -23.7884    
   106.296       -23.8117    
   106.306       -23.8390    
   106.317       -23.8701    
   106.327       -23.9041    
   106.338       -23.9408    
   106.349       -23.9806    
   106.359       -24.0235    
   106.370       -24.0681    
   106.381       -24.1115    
   106.391       -24.1507    
   106.402       -24.1847    
   106.413       -24.2150    
   106.423       -24.2447    
   106.434       -24.2773    
   106.445       -24.3145    
   106.455       -24.3550    
   106.466       -24.3945    
   106.477       -24.4274    
   106.487       -24.4504    
   106.498       -24.4636    
   106.508       -24.4695    
   106.519       -24.4712    
   106.530       -24.4714    
   106.540       -24.4720    
   106.551       -24.4746    
   106.562       -24.4804    
   106.572       -24.4897    
   106.583       -24.5011    
   106.594       -24.5122    
   106.604       -24.5204    
   106.615       -24.5239    
   106.626       -24.5227    
   106.636       -24.5183    
   106.647       -24.5128    
   106.658       -24.5080    
   106.669       -24.5046    
   106.679       -24.5020    
   106.690       -24.4982    
   106.701       -24.4906    
   106.711       -24.4772    
   106.722       -24.4575    
   106.733       -24.4336    
   106.743       -24.4088    
   106.754       -24.3864    
   106.765       -24.3685    
   106.775       -24.3557    
   106.786       -24.3478    
   106.797       -24.3436    
   106.807       -24.3415    
   106.818       -24.3396    
   106.829       -24.3365    
   106.839       -24.3314    
   106.850       -24.3247    
   106.861       -24.3179    
   106.872       -24.3124    
   106.882       -24.3095    
   106.893       -24.3094    
   106.904       -24.3118    
   106.914       -24.3156    
   106.925       -24.3194    
   106.936       -24.3220    
   106.946       -24.3227    
   106.957       -24.3216    
   106.968       -24.3192    
   106.979       -24.3168    
   106.989       -24.3156    
   107.000       -24.3166    
   107.011       -24.3204    
   107.021       -24.3266    
   107.032       -24.3338    
   107.043       -24.3405    
   107.054       -24.3452    
   107.064       -24.3472    
   107.075       -24.3468    
   107.086       -24.3449    
   107.096       -24.3423    
   107.107       -24.3398    
   107.118       -24.3380    
   107.129       -24.3369    
   107.139       -24.3364    
   107.150       -24.3360    
   107.161       -24.3354    
   107.171       -24.3341    
   107.182       -24.3321    
   107.193       -24.3295    
   107.204       -24.3265    
   107.214       -24.3235    
   107.225       -24.3209    
   107.236       -24.3187    
   107.247       -24.3172    
   107.257       -24.3162    
   107.268       -24.3155    
   107.279       -24.3151    
   107.290       -24.3147    
   107.300       -24.3142    
   107.311       -24.3134    
   107.322       -24.3121    
   107.332       -24.3102    
   107.343       -24.3074    
   107.354       -24.3038    
   107.365       -24.2998    
   107.375       -24.2957    
   107.386       -24.2920    
   107.397       -24.2888    
   107.408       -24.2861    
   107.418       -24.2835    
   107.429       -24.2804    
   107.440       -24.2761    
   107.451       -24.2699    
   107.461       -24.2614    
   107.472       -24.2511    
   107.483       -24.2402    
   107.494       -24.2304    
   107.505       -24.2226    
   107.515       -24.2167    
   107.526       -24.2112    
   107.537       -24.2035    
   107.548       -24.1902    
   107.558       -24.1684    
   107.569       -24.1372    
   107.580       -24.0989    
   107.591       -24.0582    
   107.601       -24.0203    
   107.612       -23.9888    
   107.623       -23.9650    
   107.634       -23.9483    
   107.644       -23.9373    
   107.655       -23.9300    
   107.666       -23.9244    
   107.677       -23.9195    
   107.688       -23.9147    
   107.698       -23.9106    
   107.709       -23.9081    
   107.720       -23.9079    
   107.731       -23.9099    
   107.742       -23.9133    
   107.752       -23.9169    
   107.763       -23.9191    
   107.774       -23.9186    
   107.785       -23.9148    
   107.795       -23.9075    
   107.806       -23.8968    
   107.817       -23.8825    
   107.828       -23.8645    
   107.839       -23.8432    
   107.849       -23.8195    
   107.860       -23.7947    
   107.871       -23.7693    
   107.882       -23.7426    
   107.893       -23.7141    
   107.903       -23.6849    
   107.914       -23.6571    
   107.925       -23.6332    
   107.936       -23.6138    
   107.947       -23.5975    
   107.957       -23.5801    
   107.968       -23.5562    
   107.979       -23.5195    
   107.990       -23.4660    
   108.001       -23.3969    
   108.011       -23.3200    
   108.022       -23.2452    
   108.033       -23.1798    
   108.044       -23.1261    
   108.055       -23.0818    
   108.065       -23.0434    
   108.076       -23.0083    
   108.087       -22.9761    
   108.098       -22.9469    
   108.109       -22.9192    
   108.120       -22.8897    
   108.130       -22.8555    
   108.141       -22.8161    
   108.152       -22.7750    
   108.163       -22.7376    
   108.174       -22.7083    
   108.185       -22.6888    
   108.195       -22.6785    
   108.206       -22.6749    
   108.217       -22.6754    
   108.228       -22.6777    
   108.239       -22.6800    
   108.250       -22.6812    
   108.260       -22.6812    
   108.271       -22.6812    
   108.282       -22.6837    
   108.293       -22.6917    
   108.304       -22.7070    
   108.315       -22.7296    
   108.325       -22.7573    
   108.336       -22.7868    
   108.347       -22.8154    
   108.358       -22.8419    
   108.369       -22.8669    
   108.380       -22.8918    
   108.390       -22.9175    
   108.401       -22.9441    
   108.412       -22.9716    
   108.423       -23.0017    
   108.434       -23.0364    
   108.445       -23.0774    
   108.456       -23.1246    
   108.466       -23.1750    
   108.477       -23.2242    
   108.488       -23.2684    
   108.499       -23.3063    
   108.510       -23.3389    
   108.521       -23.3683    
   108.532       -23.3967    
   108.542       -23.4263    
   108.553       -23.4595    
   108.564       -23.4972    
   108.575       -23.5376    
   108.586       -23.5765    
   108.597       -23.6097    
   108.608       -23.6358    
   108.619       -23.6567    
   108.629       -23.6750    
   108.640       -23.6925    
   108.651       -23.7092    
   108.662       -23.7249    
   108.673       -23.7402    
   108.684       -23.7564    
   108.695       -23.7744    
   108.706       -23.7937    
   108.716       -23.8126    
   108.727       -23.8292    
   108.738       -23.8423    
   108.749       -23.8524    
   108.760       -23.8603    
   108.771       -23.8671    
   108.782       -23.8733    
   108.793       -23.8790    
   108.803       -23.8839    
   108.814       -23.8882    
   108.825       -23.8916    
   108.836       -23.8941    
   108.847       -23.8957    
   108.858       -23.8962    
   108.869       -23.8957    
   108.880       -23.8943    
   108.891       -23.8920    
   108.902       -23.8889    
   108.912       -23.8845    
   108.923       -23.8784    
   108.934       -23.8703    
   108.945       -23.8602    
   108.956       -23.8488    
   108.967       -23.8369    
   108.978       -23.8255    
   108.989       -23.8152    
   109.000       -23.8059    
   109.011       -23.7975    
   109.021       -23.7896    
   109.032       -23.7815    
   109.043       -23.7720    
   109.054       -23.7588    
   109.065       -23.7387    
   109.076       -23.7096    
   109.087       -23.6724    
   109.098       -23.6317    
   109.109       -23.5937    
   109.120       -23.5631    
   109.131       -23.5416    
   109.142       -23.5280    
   109.153       -23.5201    
   109.163       -23.5155    
   109.174       -23.5125    
   109.185       -23.5099    
   109.196       -23.5074    
   109.207       -23.5050    
   109.218       -23.5038    
   109.229       -23.5052    
   109.240       -23.5107    
   109.251       -23.5204    
   109.262       -23.5339    
   109.273       -23.5494    
   109.284       -23.5646    
   109.295       -23.5777    
   109.306       -23.5883    
   109.316       -23.5968    
   109.327       -23.6038    
   109.338       -23.6090    
   109.349       -23.6105    
   109.360       -23.6069    
   109.371       -23.5982    
   109.382       -23.5868    
   109.393       -23.5759    
   109.404       -23.5676    
   109.415       -23.5624    
   109.426       -23.5591    
   109.437       -23.5565    
   109.448       -23.5539    
   109.459       -23.5512    
   109.470       -23.5484    
   109.481       -23.5456    
   109.492       -23.5430    
   109.503       -23.5411    
   109.514       -23.5402    
   109.525       -23.5405    
   109.536       -23.5420    
   109.547       -23.5442    
   109.557       -23.5465    
   109.568       -23.5482    
   109.579       -23.5493    
   109.590       -23.5497    
   109.601       -23.5497    
   109.612       -23.5495    
   109.623       -23.5487    
   109.634       -23.5470    
   109.645       -23.5442    
   109.656       -23.5410    
   109.667       -23.5386    
   109.678       -23.5378    
   109.689       -23.5387    
   109.700       -23.5403    
   109.711       -23.5417    
   109.722       -23.5420    
   109.733       -23.5412    
   109.744       -23.5396    
   109.755       -23.5374    
   109.766       -23.5351    
   109.777       -23.5333    
   109.788       -23.5323    
   109.799       -23.5323    
   109.810       -23.5329    
   109.821       -23.5339    
   109.832       -23.5349    
   109.843       -23.5355    
   109.854       -23.5357    
   109.865       -23.5355    
   109.876       -23.5347    
   109.887       -23.5327    
   109.898       -23.5284    
   109.909       -23.5205    
   109.920       -23.5087    
   109.931       -23.4936    
   109.942       -23.4769    
   109.953       -23.4599    
   109.964       -23.4431    
   109.975       -23.4265    
   109.986       -23.4105    
   109.997       -23.3962    
   110.008       -23.3847    
   110.019       -23.3767    
   110.030       -23.3717    
   110.041       -23.3689    
   110.052       -23.3676    
   110.063       -23.3676    
   110.074       -23.3687    
   110.085       -23.3708    
   110.096       -23.3734    
   110.107       -23.3762    
   110.118       -23.3781    
   110.129       -23.3781    
   110.140       -23.3748    
   110.151       -23.3674    
   110.162       -23.3561    
   110.173       -23.3424    
   110.184       -23.3287    
   110.195       -23.3169    
   110.206       -23.3081    
   110.217       -23.3023    
   110.228       -23.2985    
   110.239       -23.2957    
   110.250       -23.2926    
   110.261       -23.2882    
   110.273       -23.2819    
   110.284       -23.2741    
   110.295       -23.2661    
   110.306       -23.2596    
   110.317       -23.2555    
   110.328       -23.2534    
   110.339       -23.2521    
   110.350       -23.2490    
   110.361       -23.2416    
   110.372       -23.2276    
   110.383       -23.2068    
   110.394       -23.1812    
   110.405       -23.1546    
   110.416       -23.1304    
   110.427       -23.1107    
   110.438       -23.0959    
   110.449       -23.0860    
   110.460       -23.0803    
   110.471       -23.0781    
   110.482       -23.0779    
   110.493       -23.0776    
   110.505       -23.0757    
   110.516       -23.0721    
   110.527       -23.0681    
   110.538       -23.0656    
   110.549       -23.0663    
   110.560       -23.0706    
   110.571       -23.0783    
   110.582       -23.0883    
   110.593       -23.0992    
   110.604       -23.1098    
   110.615       -23.1194    
   110.626       -23.1278    
   110.637       -23.1348    
   110.648       -23.1404    
   110.660       -23.1449    
   110.671       -23.1489    
   110.682       -23.1532    
   110.693       -23.1585    
   110.704       -23.1647    
   110.715       -23.1709    
   110.726       -23.1762    
   110.737       -23.1803    
   110.748       -23.1835    
   110.759       -23.1862    
   110.770       -23.1884    
   110.781       -23.1902    
   110.792       -23.1915    
   110.804       -23.1928    
   110.815       -23.1950    
   110.826       -23.1985    
   110.837       -23.2033    
   110.848       -23.2089    
   110.859       -23.2146    
   110.870       -23.2196    
   110.881       -23.2236    
   110.892       -23.2267    
   110.903       -23.2291    
   110.915       -23.2313    
   110.926       -23.2333    
   110.937       -23.2353    
   110.948       -23.2370    
   110.959       -23.2384    
   110.970       -23.2392    
   110.981       -23.2395    
   110.992       -23.2393    
   111.003       -23.2386    
   111.014       -23.2375    
   111.026       -23.2358    
   111.037       -23.2339    
   111.048       -23.2317    
   111.059       -23.2294    
   111.070       -23.2271    
   111.081       -23.2248    
   111.092       -23.2225    
   111.103       -23.2200    
   111.115       -23.2171    
   111.126       -23.2139    
   111.137       -23.2104    
   111.148       -23.2068    
   111.159       -23.2033    
   111.170       -23.1998    
   111.181       -23.1966    
   111.192       -23.1934    
   111.204       -23.1901    
   111.215       -23.1863    
   111.226       -23.1805    
   111.237       -23.1704    
   111.248       -23.1517    
   111.259       -23.1201    
   111.270       -23.0737    
   111.281       -23.0168    
   111.293       -22.9584    
   111.304       -22.9071    
   111.315       -22.8683    
   111.326       -22.8427    
   111.337       -22.8277    
   111.348       -22.8196    
   111.359       -22.8150    
   111.371       -22.8116    
   111.382       -22.8083    
   111.393       -22.8047    
   111.404       -22.8015    
   111.415       -22.7999    
   111.426       -22.8013    
   111.438       -22.8069    
   111.449       -22.8170    
   111.460       -22.8308    
   111.471       -22.8465    
   111.482       -22.8618    
   111.493       -22.8748    
   111.504       -22.8854    
   111.516       -22.8947    
   111.527       -22.9038    
   111.538       -22.9131    
   111.549       -22.9219    
   111.560       -22.9297    
   111.571       -22.9372    
   111.583       -22.9452    
   111.594       -22.9537    
   111.605       -22.9603    
   111.616       -22.9612    
   111.627       -22.9546    
   111.638       -22.9419    
   111.650       -22.9273    
   111.661       -22.9145    
   111.672       -22.9052    
   111.683       -22.8995    
   111.694       -22.8961    
   111.706       -22.8939    
   111.717       -22.8919    
   111.728       -22.8893    
   111.739       -22.8855    
   111.750       -22.8803    
   111.761       -22.8740    
   111.773       -22.8674    
   111.784       -22.8616    
   111.795       -22.8577    
   111.806       -22.8559    
   111.817       -22.8556    
   111.829       -22.8557    
   111.840       -22.8554    
   111.851       -22.8541    
   111.862       -22.8517    
   111.873       -22.8485    
   111.885       -22.8452    
   111.896       -22.8423    
   111.907       -22.8408    
   111.918       -22.8415    
   111.929       -22.8445    
   111.941       -22.8496    
   111.952       -22.8556    
   111.963       -22.8611    
   111.974       -22.8653    
   111.985       -22.8678    
   111.997       -22.8690    
   112.008       -22.8694    
   112.019       -22.8695    
   112.030       -22.8696    
   112.041       -22.8698    
   112.053       -22.8704    
   112.064       -22.8715    
   112.075       -22.8731    
   112.086       -22.8752    
   112.098       -22.8773    
   112.109       -22.8792    
   112.120       -22.8806    
   112.131       -22.8812    
   112.142       -22.8810    
   112.154       -22.8800    
   112.165       -22.8782    
   112.176       -22.8756    
   112.187       -22.8724    
   112.199       -22.8687    
   112.210       -22.8648    
